Date,Location,NewCases,NewDeaths,NewRecovered,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Island,Time Zone
2021-06-02,Kalimantan Timur,64,5,106,71749,1728,69011,1010,Kalimantan,UTC+08:00
2021-06-02,Kalimantan Utara,11,0,68,12306,191,11501,614,Kalimantan,UTC+08:00
2021-06-02,Kepulauan Bangka Belitung,100,4,152,18487,274,16561,1652,Sumatera,UTC+07:00
2021-06-02,Kepulauan Riau,351,8,42,17405,369,13134,3902,Sumatera,UTC+07:00
2021-06-02,Lampung,90,3,40,18384,936,15889,1559,Sumatera,UTC+07:00
2021-06-02,Maluku,0,0,5,7744,122,7383,239,Maluku,UTC+09:00
2021-06-02,Maluku Utara,3,0,15,4522,121,4289,112,Maluku,UTC+09:00
2021-06-02,Nusa Tenggara Barat,124,6,170,12161,448,9096,2617,Nusa Tenggara,UTC+08:00
2021-06-02,Nusa Tenggara Timur,61,0,6,16329,421,15063,845,Nusa Tenggara,UTC+08:00
2021-06-02,Papua,0,0,0,20461,263,11450,8748,Papua,UTC+09:00
2021-06-02,Papua Barat,5,2,16,9330,173,9033,124,Papua,UTC+09:00
2021-06-02,Riau,615,16,577,61138,1616,53395,6127,Sumatera,UTC+07:00
2021-06-02,Sulawesi Barat,8,1,1,5509,121,5361,27,Sulawesi,UTC+08:00
2021-06-02,Sulawesi Selatan,50,0,24,62228,943,60877,408,Sulawesi,UTC+08:00
2021-06-02,Sulawesi Tengah,30,4,46,12932,369,12324,239,Sulawesi,UTC+08:00
2021-06-02,Sulawesi Tenggara,0,0,3,10524,217,10087,220,Sulawesi,UTC+08:00
2021-06-02,Sulawesi Utara,7,0,3,15782,547,14937,298,Sulawesi,UTC+08:00
2021-06-02,Sumatera Barat,224,1,118,44667,1004,40539,3124,Sumatera,UTC+07:00
2021-06-02,Sumatera Selatan,129,7,87,24611,1235,21932,1444,Sumatera,UTC+07:00
2021-06-02,Sumatera Utara,93,0,83,32181,1055,28664,2462,Sumatera,UTC+07:00
2021-06-03,Aceh,214,7,47,15454,605,11958,2891,Sumatera,UTC+07:00
2021-06-03,Bali,46,0,70,47366,1505,45321,540,Nusa Tenggara,UTC+08:00
2021-06-03,Banten,100,3,87,49764,1261,46996,1507,Jawa,UTC+07:00
2021-06-03,Bengkulu,30,0,36,8157,180,7265,712,Sumatera,UTC+07:00
2021-06-03,DKI Jakarta,715,21,501,431890,7230,413673,10987,Jawa,UTC+07:00
2021-06-03,Daerah Istimewa Yogyakarta,206,7,145,45439,1203,41893,2343,Jawa,UTC+07:00
2021-06-03,Gorontalo,0,0,11,5510,172,5263,75,Sulawesi,UTC+08:00
2021-06-03,Jambi,66,0,59,9830,185,7972,1673,Sumatera,UTC+07:00
2021-06-03,Jawa Barat,1220,26,7622,318453,4285,292811,21357,Jawa,UTC+07:00
2021-06-03,Jawa Tengah,747,29,452,203398,9483,181033,12882,Jawa,UTC+07:00
2021-06-03,Jawa Timur,260,26,208,155493,11470,142256,1767,Jawa,UTC+07:00
2021-06-03,Kalimantan Barat,86,5,93,11153,101,10289,763,Kalimantan,UTC+07:00
2021-06-03,Kalimantan Selatan,56,3,42,34870,1023,33001,846,Kalimantan,UTC+08:00
2021-06-03,Kalimantan Tengah,128,7,68,22836,510,19470,2856,Kalimantan,UTC+07:00
2021-06-03,Kalimantan Timur,94,1,72,71843,1729,69083,1031,Kalimantan,UTC+08:00
2021-06-03,Kalimantan Utara,17,0,38,12323,191,11539,593,Kalimantan,UTC+08:00
2021-06-03,Kepulauan Bangka Belitung,159,0,238,18646,274,16799,1573,Sumatera,UTC+07:00
2021-06-03,Kepulauan Riau,217,13,120,17622,382,13254,3986,Sumatera,UTC+07:00
2021-06-03,Lampung,100,9,33,18484,945,15922,1617,Sumatera,UTC+07:00
2021-06-03,Maluku,3,0,6,7747,122,7389,236,Maluku,UTC+09:00
2021-06-03,Maluku Utara,4,0,5,4526,121,4294,111,Maluku,UTC+09:00
2021-06-03,Nusa Tenggara Barat,67,3,63,12228,451,9159,2618,Nusa Tenggara,UTC+08:00
2021-06-03,Nusa Tenggara Timur,33,1,99,16362,422,15162,778,Nusa Tenggara,UTC+08:00
2021-06-03,Papua,0,0,0,20461,263,11450,8748,Papua,UTC+09:00
2021-06-03,Papua Barat,16,0,21,9346,173,9054,119,Papua,UTC+09:00
2021-06-03,Riau,380,13,478,61518,1629,53873,6016,Sumatera,UTC+07:00
2021-06-03,Sulawesi Barat,9,0,0,5518,121,5361,36,Sulawesi,UTC+08:00
2021-06-03,Sulawesi Selatan,38,1,33,62266,944,60910,412,Sulawesi,UTC+08:00
2021-06-03,Sulawesi Tengah,6,2,15,12938,371,12339,228,Sulawesi,UTC+08:00
2021-06-03,Sulawesi Tenggara,2,0,12,10526,217,10099,210,Sulawesi,UTC+08:00
2021-06-03,Sulawesi Utara,5,0,29,15787,547,14966,274,Sulawesi,UTC+08:00
2021-06-03,Sumatera Barat,177,6,280,44844,1010,40819,3015,Sumatera,UTC+07:00
2021-06-03,Sumatera Selatan,161,11,106,24772,1246,22038,1488,Sumatera,UTC+07:00
2021-06-03,Sumatera Utara,96,0,98,32277,1055,28762,2460,Sumatera,UTC+07:00
2021-06-04,Aceh,209,9,39,15663,614,11997,3052,Sumatera,UTC+07:00
2021-06-04,Bali,51,3,75,47417,1508,45396,513,Nusa Tenggara,UTC+08:00
2021-06-04,Banten,142,3,23,49906,1264,47019,1623,Jawa,UTC+07:00
2021-06-04,Bengkulu,67,1,55,8224,181,7320,723,Sumatera,UTC+07:00
2021-06-04,DKI Jakarta,906,20,814,432796,7250,414487,11059,Jawa,UTC+07:00
2021-06-04,Daerah Istimewa Yogyakarta,299,5,161,45738,1208,42054,2476,Jawa,UTC+07:00
2021-06-04,Gorontalo,2,0,2,5512,172,5265,75,Sulawesi,UTC+08:00
2021-06-04,Jambi,85,2,79,9915,187,8051,1677,Sumatera,UTC+07:00
2021-06-04,Jawa Barat,1051,21,1734,319504,4306,294545,20653,Jawa,UTC+07:00
2021-06-04,Jawa Tengah,955,53,572,204353,9536,181605,13212,Jawa,UTC+07:00
2021-06-04,Jawa Timur,303,25,256,155796,11495,142512,1789,Jawa,UTC+07:00
2021-06-04,Kalimantan Barat,123,2,7,11276,103,10296,877,Kalimantan,UTC+07:00
2021-06-04,Kalimantan Selatan,53,3,54,34923,1026,33055,842,Kalimantan,UTC+08:00
2021-06-04,Kalimantan Tengah,119,2,31,22955,512,19501,2942,Kalimantan,UTC+07:00
2021-06-04,Kalimantan Timur,113,1,79,71956,1730,69162,1064,Kalimantan,UTC+08:00
2021-06-04,Kalimantan Utara,18,0,37,12341,191,11576,574,Kalimantan,UTC+08:00
2021-06-04,Kepulauan Bangka Belitung,279,3,163,18925,277,16962,1686,Sumatera,UTC+07:00
2021-06-04,Kepulauan Riau,200,0,120,17822,382,13374,4066,Sumatera,UTC+07:00
2021-06-04,Lampung,74,2,32,18558,947,15954,1657,Sumatera,UTC+07:00
2021-06-04,Maluku,37,1,1,7784,123,7390,271,Maluku,UTC+09:00
2021-06-04,Maluku Utara,4,0,0,4530,121,4294,115,Maluku,UTC+09:00
2021-06-04,Nusa Tenggara Barat,77,5,55,12305,456,9214,2635,Nusa Tenggara,UTC+08:00
2021-06-04,Nusa Tenggara Timur,233,3,271,16595,425,15433,737,Nusa Tenggara,UTC+08:00
2021-06-04,Papua,0,0,0,20461,263,11450,8748,Papua,UTC+09:00
2021-06-04,Papua Barat,11,0,13,9357,173,9067,117,Papua,UTC+09:00
2021-06-04,Riau,593,16,701,62111,1645,54574,5892,Sumatera,UTC+07:00
2021-06-04,Sulawesi Barat,49,0,4,5567,121,5365,81,Sulawesi,UTC+08:00
2021-06-04,Sulawesi Selatan,13,1,0,62279,945,60910,424,Sulawesi,UTC+08:00
2021-06-04,Sulawesi Tengah,21,0,2,12959,371,12341,247,Sulawesi,UTC+08:00
2021-06-04,Sulawesi Tenggara,1,0,2,10527,217,10101,209,Sulawesi,UTC+08:00
2021-06-04,Sulawesi Utara,8,0,2,15795,547,14968,280,Sulawesi,UTC+08:00
2021-06-04,Sumatera Barat,306,3,184,45150,1013,41003,3134,Sumatera,UTC+07:00
2021-06-04,Sumatera Selatan,156,11,204,24928,1257,22242,1429,Sumatera,UTC+07:00
2021-06-04,Sumatera Utara,97,5,76,32374,1060,28838,2476,Sumatera,UTC+07:00
2021-06-05,Aceh,206,3,121,15869,617,12118,3134,Sumatera,UTC+07:00
2021-06-05,Bali,28,0,44,47445,1508,45440,497,Nusa Tenggara,UTC+08:00
2021-06-05,Banten,89,2,33,49995,1266,47052,1677,Jawa,UTC+07:00
2021-06-05,Bengkulu,53,0,0,8277,181,7320,776,Sumatera,UTC+07:00
2021-06-05,DKI Jakarta,1317,22,828,434113,7272,415315,11526,Jawa,UTC+07:00
2021-06-05,Daerah Istimewa Yogyakarta,150,6,107,45888,1214,42161,2513,Jawa,UTC+07:00
2021-06-05,Gorontalo,1,0,4,5513,172,5269,72,Sulawesi,UTC+08:00
2021-06-05,Jambi,81,3,34,9996,190,8085,1721,Sumatera,UTC+07:00
2021-06-05,Jawa Barat,1056,19,737,320560,4325,295282,20953,Jawa,UTC+07:00
2021-06-05,Jawa Tengah,1090,19,116,205443,9555,181721,14167,Jawa,UTC+07:00
2021-06-05,Jawa Timur,244,26,182,156040,11521,142694,1825,Jawa,UTC+07:00
2021-06-05,Kalimantan Barat,124,3,270,11400,106,10566,728,Kalimantan,UTC+07:00
2021-06-05,Kalimantan Selatan,48,0,41,34971,1026,33096,849,Kalimantan,UTC+08:00
2021-06-05,Kalimantan Tengah,90,1,10,23045,513,19511,3021,Kalimantan,UTC+07:00
2021-06-05,Kalimantan Timur,79,0,78,72035,1730,69240,1065,Kalimantan,UTC+08:00
2021-06-05,Kalimantan Utara,24,0,2,12365,191,11578,596,Kalimantan,UTC+08:00
2021-06-05,Kepulauan Bangka Belitung,149,3,138,19074,280,17100,1694,Sumatera,UTC+07:00
2021-06-05,Kepulauan Riau,372,2,332,18194,384,13706,4104,Sumatera,UTC+07:00
2021-06-05,Lampung,83,2,31,18641,949,15985,1707,Sumatera,UTC+07:00
2021-06-05,Maluku,1,1,12,7785,124,7402,259,Maluku,UTC+09:00
2021-06-05,Maluku Utara,8,0,0,4538,121,4294,123,Maluku,UTC+09:00
2021-06-05,Nusa Tenggara Barat,28,4,41,12333,460,9255,2618,Nusa Tenggara,UTC+08:00
2021-06-05,Nusa Tenggara Timur,29,2,43,16624,427,15476,721,Nusa Tenggara,UTC+08:00
2021-06-05,Papua,12,0,0,20473,263,11450,8760,Papua,UTC+09:00
2021-06-05,Papua Barat,7,0,9,9364,173,9076,115,Papua,UTC+09:00
2021-06-05,Riau,507,19,682,62618,1664,55256,5698,Sumatera,UTC+07:00
2021-06-05,Sulawesi Barat,10,0,0,5577,121,5365,91,Sulawesi,UTC+08:00
2021-06-05,Sulawesi Selatan,41,0,5,62320,945,60915,460,Sulawesi,UTC+08:00
2021-06-05,Sulawesi Tengah,6,0,8,12965,371,12349,245,Sulawesi,UTC+08:00
2021-06-05,Sulawesi Tenggara,10,0,3,10537,217,10104,216,Sulawesi,UTC+08:00
2021-06-05,Sulawesi Utara,7,0,0,15802,547,14968,287,Sulawesi,UTC+08:00
2021-06-05,Sumatera Barat,467,8,276,45617,1021,41279,3317,Sumatera,UTC+07:00
2021-06-05,Sumatera Selatan,158,3,136,25086,1260,22378,1448,Sumatera,UTC+07:00
2021-06-05,Sumatera Utara,80,7,77,32454,1067,28915,2472,Sumatera,UTC+07:00
2021-06-06,Aceh,196,2,139,16065,619,12257,3189,Sumatera,UTC+07:00
2021-06-06,Bali,27,1,53,47472,1509,45493,470,Nusa Tenggara,UTC+08:00
2021-06-06,Banten,47,0,32,50042,1266,47084,1692,Jawa,UTC+07:00
2021-06-06,Bengkulu,63,0,46,8340,181,7366,793,Sumatera,UTC+07:00
2021-06-06,DKI Jakarta,1019,20,884,435132,7292,416199,11641,Jawa,UTC+07:00
2021-06-06,Daerah Istimewa Yogyakarta,295,5,211,46183,1219,42372,2592,Jawa,UTC+07:00
2021-06-06,Gorontalo,10,0,3,5523,172,5272,79,Sulawesi,UTC+08:00
2021-06-06,Jambi,108,2,61,10104,192,8146,1766,Sumatera,UTC+07:00
2021-06-06,Jawa Barat,946,17,397,321506,4342,295679,21485,Jawa,UTC+07:00
2021-06-06,Jawa Tengah,886,41,395,206329,9596,182116,14617,Jawa,UTC+07:00
2021-06-06,Jawa Timur,276,21,192,156316,11542,142886,1888,Jawa,UTC+07:00
2021-06-06,Kalimantan Barat,104,0,0,11504,106,10566,832,Kalimantan,UTC+07:00
2021-06-06,Kalimantan Selatan,72,7,83,35043,1033,33179,831,Kalimantan,UTC+08:00
2021-06-06,Kalimantan Tengah,45,2,14,23090,515,19525,3050,Kalimantan,UTC+07:00
2021-06-06,Kalimantan Timur,75,6,84,72110,1736,69324,1050,Kalimantan,UTC+08:00
2021-06-06,Kalimantan Utara,11,0,47,12376,191,11625,560,Kalimantan,UTC+08:00
2021-06-06,Kepulauan Bangka Belitung,52,3,189,19126,283,17289,1554,Sumatera,UTC+07:00
2021-06-06,Kepulauan Riau,273,2,9,18467,386,13715,4366,Sumatera,UTC+07:00
2021-06-06,Lampung,94,1,28,18735,950,16013,1772,Sumatera,UTC+07:00
2021-06-06,Maluku,8,1,0,7793,125,7402,266,Maluku,UTC+09:00
2021-06-06,Maluku Utara,10,0,0,4548,121,4294,133,Maluku,UTC+09:00
2021-06-06,Nusa Tenggara Barat,20,4,2,12353,464,9257,2632,Nusa Tenggara,UTC+08:00
2021-06-06,Nusa Tenggara Timur,70,3,55,16694,430,15531,733,Nusa Tenggara,UTC+08:00
2021-06-06,Papua,0,0,0,20473,263,11450,8760,Papua,UTC+09:00
2021-06-06,Papua Barat,33,0,22,9397,173,9098,126,Papua,UTC+09:00
2021-06-06,Riau,528,9,738,63146,1673,55994,5479,Sumatera,UTC+07:00
2021-06-06,Sulawesi Barat,2,0,0,5579,121,5365,93,Sulawesi,UTC+08:00
2021-06-06,Sulawesi Selatan,26,0,20,62346,945,60935,466,Sulawesi,UTC+08:00
2021-06-06,Sulawesi Tengah,6,2,15,12971,373,12364,234,Sulawesi,UTC+08:00
2021-06-06,Sulawesi Tenggara,1,0,0,10538,217,10104,217,Sulawesi,UTC+08:00
2021-06-06,Sulawesi Utara,13,0,12,15815,547,14980,288,Sulawesi,UTC+08:00
2021-06-06,Sumatera Barat,388,4,240,46005,1025,41519,3461,Sumatera,UTC+07:00
2021-06-06,Sumatera Selatan,127,10,89,25213,1270,22467,1476,Sumatera,UTC+07:00
2021-06-06,Sumatera Utara,74,3,89,32528,1070,29004,2454,Sumatera,UTC+07:00
2021-06-07,Aceh,130,8,189,16195,627,12446,3122,Sumatera,UTC+07:00
2021-06-07,Bali,36,0,45,47508,1509,45538,461,Nusa Tenggara,UTC+08:00
2021-06-07,Banten,100,0,42,50142,1266,47126,1750,Jawa,UTC+07:00
2021-06-07,Bengkulu,35,0,54,8375,181,7420,774,Sumatera,UTC+07:00
2021-06-07,DKI Jakarta,1197,20,874,436329,7312,417073,11944,Jawa,UTC+07:00
2021-06-07,Daerah Istimewa Yogyakarta,253,5,207,46436,1224,42579,2633,Jawa,UTC+07:00
2021-06-07,Gorontalo,0,0,2,5523,172,5274,77,Sulawesi,UTC+08:00
2021-06-07,Jambi,126,2,58,10230,194,8204,1832,Sumatera,UTC+07:00
2021-06-07,Jawa Barat,1688,25,971,323194,4367,296650,22177,Jawa,UTC+07:00
2021-06-07,Jawa Tengah,1596,28,1217,207925,9624,183333,14968,Jawa,UTC+07:00
2021-06-07,Jawa Timur,301,27,197,156617,11569,143083,1965,Jawa,UTC+07:00
2021-06-07,Kalimantan Barat,0,0,0,11504,106,10566,832,Kalimantan,UTC+07:00
2021-06-07,Kalimantan Selatan,9,2,33,35052,1035,33212,805,Kalimantan,UTC+08:00
2021-06-07,Kalimantan Tengah,90,0,17,23180,515,19542,3123,Kalimantan,UTC+07:00
2021-06-07,Kalimantan Timur,40,7,87,72150,1743,69411,996,Kalimantan,UTC+08:00
2021-06-07,Kalimantan Utara,5,0,27,12381,191,11652,538,Kalimantan,UTC+08:00
2021-06-07,Kepulauan Bangka Belitung,68,4,236,19194,287,17525,1382,Sumatera,UTC+07:00
2021-06-07,Kepulauan Riau,151,0,27,18618,386,13742,4490,Sumatera,UTC+07:00
2021-06-07,Lampung,119,7,78,18854,957,16091,1806,Sumatera,UTC+07:00
2021-06-07,Maluku,25,0,4,7818,125,7406,287,Maluku,UTC+09:00
2021-06-07,Maluku Utara,7,0,4,4555,121,4298,136,Maluku,UTC+09:00
2021-06-07,Nusa Tenggara Barat,60,5,111,12413,469,9368,2576,Nusa Tenggara,UTC+08:00
2021-06-07,Nusa Tenggara Timur,177,2,181,16871,432,15712,727,Nusa Tenggara,UTC+08:00
2021-06-07,Papua,0,0,0,20473,263,11450,8760,Papua,UTC+09:00
2021-06-07,Papua Barat,1,0,11,9398,173,9109,116,Papua,UTC+09:00
2021-06-07,Riau,313,22,561,63459,1695,56555,5209,Sumatera,UTC+07:00
2021-06-07,Sulawesi Barat,0,0,1,5579,121,5366,92,Sulawesi,UTC+08:00
2021-06-07,Sulawesi Selatan,31,1,27,62377,946,60962,469,Sulawesi,UTC+08:00
2021-06-07,Sulawesi Tengah,8,1,4,12979,374,12368,237,Sulawesi,UTC+08:00
2021-06-07,Sulawesi Tenggara,5,0,1,10543,217,10105,221,Sulawesi,UTC+08:00
2021-06-07,Sulawesi Utara,1,1,0,15816,548,14980,288,Sulawesi,UTC+08:00
2021-06-07,Sumatera Barat,239,14,52,46244,1039,41571,3634,Sumatera,UTC+07:00
2021-06-07,Sumatera Selatan,126,10,186,25339,1280,22653,1406,Sumatera,UTC+07:00
2021-06-07,Sumatera Utara,99,6,96,32627,1076,29100,2451,Sumatera,UTC+07:00
2021-06-08,Aceh,157,5,68,16352,632,12514,3206,Sumatera,UTC+07:00
2021-06-08,Bali,36,5,40,47544,1514,45578,452,Nusa Tenggara,UTC+08:00
2021-06-08,Banten,142,4,86,50284,1270,47212,1802,Jawa,UTC+07:00
2021-06-08,Bengkulu,26,0,64,8401,181,7484,736,Sumatera,UTC+07:00
2021-06-08,DKI Jakarta,755,20,948,437084,7332,418021,11731,Jawa,UTC+07:00
2021-06-08,Daerah Istimewa Yogyakarta,237,8,200,46673,1232,42779,2662,Jawa,UTC+07:00
2021-06-08,Gorontalo,0,0,2,5523,172,5276,75,Sulawesi,UTC+08:00
2021-06-08,Jambi,148,2,77,10378,196,8281,1901,Sumatera,UTC+07:00
2021-06-08,Jawa Barat,1119,21,1035,324313,4388,297685,22240,Jawa,UTC+07:00
2021-06-08,Jawa Tengah,1606,33,677,209531,9657,184010,15864,Jawa,UTC+07:00
2021-06-08,Jawa Timur,389,35,248,157006,11604,143331,2071,Jawa,UTC+07:00
2021-06-08,Kalimantan Barat,95,0,102,11599,106,10668,825,Kalimantan,UTC+07:00
2021-06-08,Kalimantan Selatan,17,2,52,35069,1037,33264,768,Kalimantan,UTC+08:00
2021-06-08,Kalimantan Tengah,127,0,65,23307,515,19607,3185,Kalimantan,UTC+07:00
2021-06-08,Kalimantan Timur,90,3,64,72240,1746,69475,1019,Kalimantan,UTC+08:00
2021-06-08,Kalimantan Utara,9,1,9,12390,192,11661,537,Kalimantan,UTC+08:00
2021-06-08,Kepulauan Bangka Belitung,113,2,114,19307,289,17639,1379,Sumatera,UTC+07:00
2021-06-08,Kepulauan Riau,218,1,426,18836,387,14168,4281,Sumatera,UTC+07:00
2021-06-08,Lampung,103,7,90,18957,964,16181,1812,Sumatera,UTC+07:00
2021-06-08,Maluku,0,0,0,7818,125,7406,287,Maluku,UTC+09:00
2021-06-08,Maluku Utara,13,0,20,4568,121,4318,129,Maluku,UTC+09:00
2021-06-08,Nusa Tenggara Barat,72,2,59,12485,471,9427,2587,Nusa Tenggara,UTC+08:00
2021-06-08,Nusa Tenggara Timur,84,7,128,16955,439,15840,676,Nusa Tenggara,UTC+08:00
2021-06-08,Papua,16,0,10,20489,263,11460,8766,Papua,UTC+09:00
2021-06-08,Papua Barat,16,0,45,9414,173,9154,87,Papua,UTC+09:00
2021-06-08,Riau,345,13,638,63804,1708,57193,4903,Sumatera,UTC+07:00
2021-06-08,Sulawesi Barat,1,0,2,5580,121,5368,91,Sulawesi,UTC+08:00
2021-06-08,Sulawesi Selatan,98,0,34,62475,946,60996,533,Sulawesi,UTC+08:00
2021-06-08,Sulawesi Tengah,53,2,63,13032,376,12431,225,Sulawesi,UTC+08:00
2021-06-08,Sulawesi Tenggara,7,0,5,10550,217,10110,223,Sulawesi,UTC+08:00
2021-06-08,Sulawesi Utara,7,0,7,15823,548,14987,288,Sulawesi,UTC+08:00
2021-06-08,Sumatera Barat,141,9,229,46385,1048,41800,3537,Sumatera,UTC+07:00
2021-06-08,Sumatera Selatan,122,4,146,25461,1284,22799,1378,Sumatera,UTC+07:00
2021-06-08,Sumatera Utara,95,3,102,32722,1079,29202,2441,Sumatera,UTC+07:00
2021-06-09,Aceh,226,15,114,16578,647,12628,3303,Sumatera,UTC+07:00
2021-06-09,Bali,37,0,55,47581,1514,45633,434,Nusa Tenggara,UTC+08:00
2021-06-09,Banten,103,1,25,50387,1271,47237,1879,Jawa,UTC+07:00
2021-06-09,Bengkulu,24,0,77,8425,181,7561,683,Sumatera,UTC+07:00
2021-06-09,DKI Jakarta,1376,14,1112,438460,7346,419133,11981,Jawa,UTC+07:00
2021-06-09,Daerah Istimewa Yogyakarta,304,7,210,46977,1239,42989,2749,Jawa,UTC+07:00
2021-06-09,Gorontalo,6,1,2,5529,173,5278,78,Sulawesi,UTC+08:00
2021-06-09,Jambi,136,1,61,10514,197,8342,1975,Sumatera,UTC+07:00
2021-06-09,Jawa Barat,1463,13,827,325776,4401,298512,22863,Jawa,UTC+07:00
2021-06-09,Jawa Tengah,1588,16,938,211119,9673,184948,16498,Jawa,UTC+07:00
2021-06-09,Jawa Timur,405,34,218,157411,11638,143549,2224,Jawa,UTC+07:00
2021-06-09,Kalimantan Barat,158,0,7,11757,106,10675,976,Kalimantan,UTC+07:00
2021-06-09,Kalimantan Selatan,28,3,92,35097,1040,33356,701,Kalimantan,UTC+08:00
2021-06-09,Kalimantan Tengah,67,2,116,23374,517,19723,3134,Kalimantan,UTC+07:00
2021-06-09,Kalimantan Timur,84,1,105,72324,1747,69580,997,Kalimantan,UTC+08:00
2021-06-09,Kalimantan Utara,8,0,47,12398,192,11708,498,Kalimantan,UTC+08:00
2021-06-09,Kepulauan Bangka Belitung,108,5,156,19415,294,17795,1326,Sumatera,UTC+07:00
2021-06-09,Kepulauan Riau,407,17,429,19243,404,14597,4242,Sumatera,UTC+07:00
2021-06-09,Lampung,112,1,24,19069,965,16205,1899,Sumatera,UTC+07:00
2021-06-09,Maluku,5,0,15,7823,125,7421,277,Maluku,UTC+09:00
2021-06-09,Maluku Utara,8,0,9,4576,121,4327,128,Maluku,UTC+09:00
2021-06-09,Nusa Tenggara Barat,49,0,28,12534,471,9455,2608,Nusa Tenggara,UTC+08:00
2021-06-09,Nusa Tenggara Timur,26,1,24,16981,440,15864,677,Nusa Tenggara,UTC+08:00
2021-06-09,Papua,20,1,20,20509,264,11480,8765,Papua,UTC+09:00
2021-06-09,Papua Barat,6,0,4,9420,173,9158,89,Papua,UTC+09:00
2021-06-09,Riau,402,14,646,64206,1722,57839,4645,Sumatera,UTC+07:00
2021-06-09,Sulawesi Barat,13,0,0,5593,121,5368,104,Sulawesi,UTC+08:00
2021-06-09,Sulawesi Selatan,66,2,30,62541,948,61026,567,Sulawesi,UTC+08:00
2021-06-09,Sulawesi Tengah,7,2,13,13039,378,12444,217,Sulawesi,UTC+08:00
2021-06-09,Sulawesi Tenggara,5,0,0,10555,217,10110,228,Sulawesi,UTC+08:00
2021-06-09,Sulawesi Utara,10,0,11,15833,548,14998,287,Sulawesi,UTC+08:00
2021-06-09,Sumatera Barat,259,7,168,46644,1055,41968,3621,Sumatera,UTC+07:00
2021-06-09,Sumatera Selatan,152,11,125,25613,1295,22924,1394,Sumatera,UTC+07:00
2021-06-09,Sumatera Utara,93,5,88,32815,1084,29290,2441,Sumatera,UTC+07:00
2021-06-10,Aceh,247,8,35,16825,655,12663,3507,Sumatera,UTC+07:00
2021-06-10,Bali,61,1,58,47642,1515,45691,436,Nusa Tenggara,UTC+08:00
2021-06-10,Banten,188,4,50,50575,1275,47287,2013,Jawa,UTC+07:00
2021-06-10,Bengkulu,33,0,34,8458,181,7595,682,Sumatera,UTC+07:00
2021-06-10,DKI Jakarta,2091,25,1105,440551,7371,420238,12942,Jawa,UTC+07:00
2021-06-10,Daerah Istimewa Yogyakarta,455,9,233,47432,1248,43222,2962,Jawa,UTC+07:00
2021-06-10,Gorontalo,15,0,0,5544,173,5278,93,Sulawesi,UTC+08:00
2021-06-10,Jambi,132,0,51,10646,197,8393,2056,Sumatera,UTC+07:00
2021-06-10,Jawa Barat,1382,20,1263,327158,4421,299775,22962,Jawa,UTC+07:00
2021-06-10,Jawa Tengah,1718,60,592,212837,9733,185540,17564,Jawa,UTC+07:00
2021-06-10,Jawa Timur,426,33,227,157837,11671,143776,2390,Jawa,UTC+07:00
2021-06-10,Kalimantan Barat,149,8,124,11906,114,10799,993,Kalimantan,UTC+07:00
2021-06-10,Kalimantan Selatan,102,1,164,35199,1041,33520,638,Kalimantan,UTC+08:00
2021-06-10,Kalimantan Tengah,106,0,55,23480,517,19778,3185,Kalimantan,UTC+07:00
2021-06-10,Kalimantan Timur,108,3,94,72432,1750,69674,1008,Kalimantan,UTC+08:00
2021-06-10,Kalimantan Utara,20,0,26,12418,192,11734,492,Kalimantan,UTC+08:00
2021-06-10,Kepulauan Bangka Belitung,89,4,148,19504,298,17943,1263,Sumatera,UTC+07:00
2021-06-10,Kepulauan Riau,307,0,292,19550,404,14889,4257,Sumatera,UTC+07:00
2021-06-10,Lampung,97,6,81,19166,971,16286,1909,Sumatera,UTC+07:00
2021-06-10,Maluku,5,1,12,7828,126,7433,269,Maluku,UTC+09:00
2021-06-10,Maluku Utara,8,0,0,4584,121,4327,136,Maluku,UTC+09:00
2021-06-10,Nusa Tenggara Barat,37,3,32,12571,474,9487,2610,Nusa Tenggara,UTC+08:00
2021-06-10,Nusa Tenggara Timur,63,2,13,17044,442,15877,725,Nusa Tenggara,UTC+08:00
2021-06-10,Papua,34,2,20,20543,266,11500,8777,Papua,UTC+09:00
2021-06-10,Papua Barat,2,1,20,9422,174,9178,70,Papua,UTC+09:00
2021-06-10,Riau,438,11,470,64644,1733,58309,4602,Sumatera,UTC+07:00
2021-06-10,Sulawesi Barat,5,0,7,5598,121,5375,102,Sulawesi,UTC+08:00
2021-06-10,Sulawesi Selatan,45,2,69,62586,950,61095,541,Sulawesi,UTC+08:00
2021-06-10,Sulawesi Tengah,14,0,8,13053,378,12452,223,Sulawesi,UTC+08:00
2021-06-10,Sulawesi Tenggara,19,0,4,10574,217,10114,243,Sulawesi,UTC+08:00
2021-06-10,Sulawesi Utara,10,0,9,15843,548,15007,288,Sulawesi,UTC+08:00
2021-06-10,Sumatera Barat,353,6,199,46997,1061,42167,3769,Sumatera,UTC+07:00
2021-06-10,Sumatera Selatan,154,9,100,25767,1304,23024,1439,Sumatera,UTC+07:00
2021-06-10,Sumatera Utara,211,4,85,33026,1088,29375,2563,Sumatera,UTC+07:00
2021-06-11,Aceh,284,7,87,17109,662,12750,3697,Sumatera,UTC+07:00
2021-06-11,Bali,46,2,68,47688,1517,45759,412,Nusa Tenggara,UTC+08:00
2021-06-11,Banten,214,2,162,50789,1277,47449,2063,Jawa,UTC+07:00
